NOMBRE,LATITUD,LONGITUD
LABORATORIO OPTICO BALLESTER,,
CONSULTORIO DE PSICOPEDAGOGIA,,
CONSULTORIOS MEDICOS MEDICAL HEALTH LIFE,,
CIEM CENTRO INTEGRAL DE ESPECIALIDADES MEDICAS,,
TECNOOPTICA NEUQUEN,,
LABORATORIO OPTICO COLON,,
LABORATORIO DE ANALISIS CLINICOS NOIR MARIA ANTONELLA,,
CLINICA ODONTOLOGICA M-V,,
LABORATORIO PELAGAMOS,,
CIRFE,,
OPTICA NEUQUEN - RIVADAVIA 145,,
MANTRA CENTRO DE ESTETICA  VILLAVERDE CABEZAS,,
SERVICIO DE ENFERMERIA POSCO ARGENTINA,,
LABORATORIO PAZ LUCAS EMANUEL,,
HOSCASA,,
GABINETE DE KINESIOLOGIA FERRARI,,
VICTOR M. CONTRERAS Y CIA. S.A,,
CONSULTORIOS LORENA BARRAU,,
ANDES CONSULTORIO ODONTOLOGICO,,
QUIROPRAXIA TOMAS MELLADO,,
FUSION MEDICAL,,
LABORATORIO MIGUEL ANGEL PEZZELLA,,
HERMOSILLA,,
PIUQUEN,,
GABINETE DE KINESIOLOGIA ROMINA ZANOTTO,,
TECNOMEDICA EQUIPAMIENTOS E INSUMOS MEDICOS Y DE LABORATORIO,,
OPTICA IMAGEN MARIA SOSA,,
CONSULTORIO ODONTOLOGICO RAUL BARCELO,,
LABOR,,
NET MEDICAL,,
KINESIOLOGIA LAPRIDA,,
C.P.A CONSULTORIO ODONTOLOGICO JOFRE LUCAS FRANCISCO,,
LAB CITOGENETICA   AVILA,,
DROGUERIA Y DISTRIBUIDORA DE PRODUCTOS MEDICOS FARMAQUEN,,
CENTROPATIA,,
"LABORATORIO MIGUEL, RODOLFO JULIO - SCACCHI, STELLA MARIS",,
BYL CONSULTORIOS,,
PEHUEN ABORDAJE INTEGRAL DE LA SALUD,,
CONSULTORIO MEDICO ANTONELLA CARDACI,,
PILATES BAGUA Y KINESIOLOGIA,,
KINESIOLOGIA MARIA CECILIA GETTI,,
LABORATORIO VINZALAB SA,,
LABORATORIO TAMARA JESICA WOLOVICH,,
CONSULTORIO ODONTO HUMBERTO PEREZ,,
I.M.C INSUMOS MEDICOS CONFLUENCIA,,
LABORATORIO DE ANATOMIA PATOLOGICA Y CITOLOGIA EXFOLIATIVA DRA. LAURA ALEJANDRA BEPRE,,
"INSTITUTO MEDICO MARINELLI-CENTRO INTEGRAL DE CIRUGIA AMBULATORIA, GASTROENTEROLOGIA, ENDOSCOPIA",,
CAIN SALUD,,
CONSULTORIOS ODONTOLOGICOS VITALIZA,,
MEDERI,,
GUSTAVO CARLOS SUAREZ - KINESIOLOGIA,,
OPTICA LINDA,,
"PULSAR, PSICOTERAPIAS, PSICOANALISIS Y PSICOPEDAGOGIA",,
LABORATORIO EDUARDO JOSE VERNA,,
LABORATORIO AYELEN DOMINIQUE MARCONI,,
NUTRI HOME S.A,,
LABORATORIO LUCIANA PERTICARARI GIUBERGIA,,
ECODIAGNOSTICO CONCORDIA,,
LABORATORIO RYN,,
CEPAC  CONSULTORIOS EXTERNOS CREER SALUD,,
M ODONTOLOGIA INTEGRAL,,
HAIR RECOVERY,,
CONSULTORIOS AUDIOLOGIA INTEGRAL SC,,
CENTRO DE DIA COMUNITARIO - SI.SA.ME SRL,,
LABORATORIO RICCIUTI - MUHAMED,,
GABINETE DE PSICOPEDAGOGIA APREHENDER,,
ESPACIO KINEQI,,
INSTITUTO DIP CLINICA Y CIRUGIA OCULAR,,
CONSULTORIOS SINDICATO DE PETROLEO  BUTA RANQUIL,,
CTR KINESIOLOGIA,,
CONSULTORIO PSICOLOGICO THYMOS,,
GABINETE DE KINESIOLOGIA COZZI,,
CENTRO PRIVADO DE LA FAMILIA,,
CENTRO PEDIATRICO DEL SUR,,
OPTICA ELCAR,,
LABORATORIO DE ANALISIS CLINICOS GALA,,
ADN VISUAL,,
DROGUERIA Y DISTRIBUIDORA DE PRODUCTOS MEDICOS DEL PUEBLO,,
ESTABLECIMIENTO DE KINESIOLOGIA CORNEJO,,
COT WORK,,
PRAGMA SALUD,,
LABORATORIO DE ANALISIS CLINICOS BACTERIOLOGICOS SANATORIO ALLENDE NUEVA CORDOBA,,
LABORATORIO OPTICO MERCEDES,,
SOL OPTICA,,
MEDICO JORGE ALBERTO PAZ,,
CONSULTORIO ODONT SILVANA MARTIN,,
M VISION EXPRESS,,
ODONTOLOGIA DEL SUR,,
CONSULTORIOS MEDICOS ODONTOLOGICOS MG,,
CONSULTORIO MEDICO GENERAL PICO SALUD,,
CENTRO MEDICO BIO BIENESTAR INTEGRAL PARA ORGANIZACIONES S.R.L,,
LABORATORIO ROBERTO JUAN PARAGIS,,
HEALT KINESIOLOGIA,,
PICA KINESIOLOGIA,,
LABORATORIO LABRIOLA TUCCI,,
LABORATORIO LEAC,,
"ANA FERNANDEZ ETSE, ODONTOLOGIA",,
CENTRO DE DIA NORTE,,
LABORATORIO CECILIA LAURA AGUIAR - NACHA SOLEDAD DIEGUEZ,,
FISIOSALUD,,
RICARDO JOSE ALONSO,,
GABINETE DE KINESIOLOGIA KINEIN (KINESIOLOGIA INTEGRAL),,
CENTRO INTEGRAL DE SALUD CIS,,
C.D.M,,
SISTEMA PRIVADO DE EMERGENCIAS MEDICAS MOVILES EMERSUR,,
LABORATORIO MARIA FERNANDA RUSSO - MARIANA CAPOROSSI,,
CONSULTORIO ODONTOLOGICO ANDRES LEANDRO SABINO,,
ZAGO LABORATORIO OPTICO,,
CONSULTORIOS GENESIS,,
LABORATORIO MARIO HORACIO LANZ,,
KINEO,,
CONSULTORIO DE PSICOLOGIA OLIVERA,,
CENTRO DE ATECION INTEGRAL PISO 11,,
CONSULTORIOS ODONTO PAULA CECILIA GALIZIA,,
MAS VISION,,
OPTICA NAHUEL IV,,
ACCION AVD,,
AME SALUD,,
EQUILIBRARTE,,
CONSULTORIO MEDICO Y LABORAT COSTAS MORENO  CUTRAL CO,,
KINESIOLOGIA Y FISOTERAPIA DON BOSCO,,
OPTICA LAGUNA,,
OPTICA LAGUNA,,
ESTABLECIMIENTO DE KINESIOLOGIA,,
LABORATORIO OPTICO CASTELAR,,
OPTICA ZUBIRI,,
IMAGENES ANDINAS,,
CONSULTORIOS DEL CAUQUEN,,
OPTICA SPENGLER,,
OPTICA  OPTICA EDREIRA,,
PUENTES INCLUSIVOS,,
JUVENECER RG,,
CONSULTORIO ODONTOLOGICO SAMAYOA,,
OPTICA BROWN,,
CENTRO DE ESPECIALIDADES MEDICAS,,
VACUNATORIO  Y CLINICA PEDIATRICA SAN LUCAS,,
HOGAR SAN JOSE,,
FUNDACION ESTIMULAR PARA INCLUIR - POLICONSULTORIOS,,
CENTRO OPTICO SAN MARTIN,,
CENTRO DE DIAGNOSTICO DR ENRIQUE ROSSI,,
CLINICA DE IMAGENES DEL SUR   ZAPALA,,
SCU SAS,,
LABORATORIO LUCAS GUILLERMO PAN,,
ALMA ESTETICA NEUQUEN,,
CENTRO ODONTOLOGICO FONT,,
OPTICA SAVORETTI,,
LABORATORIO ANGULO LOPEZ,,
AZAR LABORATORIOS,,
LABORATORIO EDUARDO GABRIEL CERIANI,,
CONS ODONTO JAZMIN CANCIO,,
CONSULTORIOS ODONT DIEGO RAVIOLA,,
RP ODONTOLOGIA INTEGRAL,,
CENTRO DE DIA - LOS CIPRECES,,
NEOMED INSUMOS MEDICOS,,
LABORATORIO JOSE CARLOS CELADA,,
ECOPLOTTIER,,
MONICA ARDAIZ KINESIOLOGIA Y ESTETICA,,
KINESIO ALEJANDRO VIÑUELA,,
OPTICA DUO,,
3 DENTAL CRESPO - CENTRO DE IMAGENES,,
CONSULTORIOS CMIC SALUD,,
LABOATORIO DE ANALISIS CLINICOS SANCHEZ NOELIA,,
EMERGENCIAS,,
OPTICA OVT,,
OPTICA ADROGUE VISION,,
OPTICA FARO,,
OPTICA SIRIS,,
"SALIN, SALUD INTEGRAL",,
CENTRO DE DIA HIKARI,,
OPTICA EL TIC TAC,,
ESPACIO ARCOIRIS,,
ORTOPEDIA BOLIVAR,,
AVIE CIRUGIA,,
CMIT EXTERNOS,,
ENFOQUE,,
CONSULTORIO OFTALMOLOGICO LANA JUAN MANUEL,,
FOTO OPTICA ROYAL,,
LABORATORIO VANINA FELICE,,
CONSULTORIO DE KINESIOLOGIA Y FISIATRIA GRETEL ARRUIZ,,
OPTICA LOOKING III,,
C.I.T.A. CENTRO DE INVESTIGACION Y TRATAMIENTO DE ADICCIONES,,
CONSULTORIOS MEDICOS PIEDRAS COLORADAS,,
OPTICA SAN IGNACIO,,
CONSULTORIO ODONTOLOGICO BARBARA SCHOLL,,
LABORATORIO OPTICO SKOR,,
PROVIMED,,
GERIATRICO LOMAS BOUTIQUE,,
REDES,,
CEO Y ASOCIADOS,,
RESIDENCIA PARA ADULTOS MAYORES NAZARENO,,
EROS OPTICA,,
GERIATRICO MANANTIALES,,
ORTOPEDIA ALMAFUERTE,,
OPTICA FERRARI,,
OPTICA GALENO,,
FUNDACION ACADEMICA SAN IGNACIO,,
NDB KINESIOLOGIA,,
CONSULTORIO MEDICO SALUD INTEGRAL,,
CONSULTORIO MEDICO CARLOS ALBERTO BERTOIA,,
CONSULTORIO MEDICO GUILLERMO MARTIN PERINI,,
CENTRO MEDICO SAN IGNACIO,,
CONSULTORIOS DEL CENTRO,,
CIRCULO ODONTOLOGICO DEL NEUQUEN,,
ENFERMERIA DEL MERCADO DE CONCENTRACION DEL NEUQUEN S.A,,
TERAPIA FISICA MAZZARONI,,
CICO CENTRO INTEGRAL DE CIRUGIA OCULAR,,
BOTIQUIN FARMACEUTICO MU.DO.N. II,,
AMBULANCIA BAJA COMPLEJIDAD - ANDALGALA - VIVIANA PASSARELLI,,
LABORATORIO DAYANA RITA PELLICER MANZANO,,
LABORATORIO DE ANALISIS CLINICOS DE MIRIAM ARAMAYO,,
ARROQUY TRAINA LABORATORIO (ATALAB),,
M.A.N.O.S.,,
CONSULTORIO ODONTOLOGICO SALUSTIANO AREVALO,,
LLAO LLAO,,
CIRUGIA DEL SUR,,
GRUPO ALIVIO PLUS,,
HOSTAL ASISTIDO DE LA COSTA,,
CONS ODONTOL - FOCACCIA,,
LABORATORIO SOLANGE VANINA TOBLER,,
FUTURO SALUD,,
CENTRO SALUD S.R.L.,,
CONSULTORIO ODONTOLOGICO MARIANA NUÑEZ BRAGAGNOLO,,
CENTRO MEDICO MEDICAL ESTE,,
CONSULTORIO ODONTOLOGICO DE REHABILITACION,,
ORTODONCIA NEUQUEN,,
GC LAB,,
MOVIL DE TRASLADO PROGRAMADO PARA PACIENTES COMPESADOS VELIZ MIGUEL,,
CENTRO DE ATENCION INTEGRAL,,
POLAR,,
GABINETE DE KINESIOLOGIA PEQUEÑOS SUEÑOS,,
CENTRO OFTALMOLOGICO DR. PABLO ARIAS,,
CBA DENTAL,,
CLINICA ROSALES,,
CONSULTORIO ODONTOLOGICO VERONICA ANALIA OBREQUE,,
DENTAL IS,,
CENTRO CARDIOLOGICO INTEGRAL VLA,,
GABINETE DE KINESIOLOGIA CERONE,,
KRI KINESIOLOGIA Y REHABILITACION INTEGRAL,,
NEXOPIE,,
CONSULTORIO DE KINESIOLOGIA OTERO,,
HOTEL ASISTIDO COMAHUE,,
LABORATORIO OPTICO LEAL,,
OPTICA GAILLEZ Nº II,,
CONSULTORIO ODONTOLOGICO ROBERTO LUIS TURRACA NACER,,
SOLARES II,,
LABORATORIO MARIA ALEJANDRA LUCERO,,
OPTICA MIIS,,
CONSULTORIOS BELGRANO,,
CENTRO MEDICO NORTE L.A.P.,,
CONSULTORIO  MARIA BENEDETTO,,
LABORATORIO DE ANALISIS CLINICOS VILLAFAÑE AREVALO SYLVIA,,
DAR SALUD MAR DEL PLATA S.R.L,,
CONSULTORIO ODONT LAURA TOROS,,
MANOS AMIGAS,,
OPTICA PLOTTIER,,
CONSULTORIOS ALBA,,
ESPACIO TERAPEUTICO URDIMBRE,,
VITALMENTE,,
SENIN GABINETE DE KINESIOLOGIA,,
CLINICA PRIVADA MEDICO QUIRURGICA SANATORIO JUNIN S.A.,,
SEME NQN,,
CENTRO DE EMPLEADOS DE COMERCIO DEL NEUQUEN - STEFANONI - PLOTTIER,,
CENTRO OTORRINOLARINGOLOGICO,,
CONSULTORIOS DEL MAITEN,,
CONSULTORIO DE TERAPIA OCUPACIONAL,,
CONSULTORIOS ODONTO Y MEDICOS - EDGAR DANIEL DURBANO,,
CONSULTORIOS CARDIOLOGICOS WALL,,
CONTRATO DE FIDEICOMISO OPERATIVO CANDELARIA,,
JK DENTAL,,
OPTICA SILVIA AUDISIO,,
CONSULTORIO CHOCON,,
LA OPTICA DEL SUR,,
CONSULTORIO ODONTOLOGICO MIRIAN ELENA SARAVIA,,
BOTIQUIN SANTA BARBARA BAJADA DEL AGRIO,,
DR. ESTETICA,,
BIOPAP,,
MYA TEGNOLOGIA QUIRURGICA,,
SINDICATO CAMIONEROS  CUTRAL CO,,
CAP CIRUGIA AMBULATORIA PRIVADA,,
LABORATORIO MARTHA NOEMI VERA,,
KINESIOLOGIA ZD,,
MICOS PRODUCTOS MEDICOS,,
OPTICA VOGAR (VEDERE OPTICAL GROUP ARGENTINA),,
LA OPTICA ITALIANA,,
ROMA MEDICINA ESTETICA,,
LABORATORIO JENNIFER VICTORIA CRIBBES,,
KINE MOVE,,
POLICONSULTORIOS LUJAN,,
CEKIN,,
ANUKI,,
CONSULTORIO DE PSICOPEDAGOGIA,,
OPTICA BURZACO,,
ESPACIO TERAPEUTICO INTEGRAL RAYUELA,,
INSTITUTO DE PSICOPATOLOGIA S.R.L. - REHABILITACION CON INTERNACION,,
CONVIVIR,,
C.P.A CENTRO INTEGRAL LAS FLORES,,
GABINETE DE NUTRICION SABRINA BALBI,,
GRUPO PRAGMA - SEDE SAN MARTIN,,
KINESIOLOGIA M Y G,,
KI SALUD Y DEPORTE,,
SAGRADA FAMILIA,,
LABORATORIO JOSE TROILO-RAUL MIGUEL GERENNI,,
DENTAL SMILE,,
LABORATORIO FORTUNATO - CALIVA FARFAN,,
INT DOMICILIARIA LIMAY,,
CONSULTORIO ODONTOLOGICO GRACIELA ALEJO,,
LABORATORIO MARCELO MICUCCI - GABRIEL MICUCCI,,
EZEQUIEL BRAVO-CONSULTORIO DE KINESIOLOGIA,,
GABINETE DE KINESIOLOGIA PUNTO KINESIO,,
VITALIA,,
CONSULTORIOS IRUPE,,
SIAR,,
FUSEDIM - FUNDACION PARA EL SERVICIO Y ESTUDIO DE LA DISCAPACIDAD MENTAL,,
CONSULTORIOS PSICOLOGIA SAN MARTIN DE LOS ANDES,,
LABORATORIOS HEMPS INTERNACIONAL S.R.L.,,
DROGUERIA Y DISTRIBUIDORA DE PRODUCTOS MEDICOS MONROE AMERICANA,,
CONSULTORIOS SINDICATO DE CHOFERES DE CAMIONES NEUQUEN,,
LABORATORIO MARIO COSME SPINELLI - CAMILA LEGUIZAMON,,
LABORATORIO BROMATOLOGICO SEBASTIAN GABRIEL ZUNINO,,
OPTICA LEGGERO,,
MARANATHA,,
SERVICIO DE TRASLADOS PROGRAMADOS BAHIA SALUD,,
CENTRO MEDICO INTEGRAL,,
ANUKI,,
RESONANCIA BAHIA SA,,
OPTICA CRISTAL NEW,,
LABORATORIO NORBERTO EDUARDO MOUZO,,
CONSULTORIOS SALUD PATAGONICA,,
CENTRO DE DIA MARY SERRANO,,
CONSULTORIO ODONTOLOGICO PAPA,,
OPTICA TTL,,
LA SERENA,,
OPTICA ACTUAL,,
CONSULTORIOS ODONTOLOGICOS IGLESIAS,,
FUTURMED,,
LABORATORIO SUSANA EDITH LAREGNEE,,
OPTICA FORESTIER - COTO,,
LABORATORIO DE ANALISIS CLINICOS - DRA ZONNIA GUZMAN,,
CONS ODONTO BEATRIZ ALICIA ROZZA,,
CENTRO DE REHABILITACION FISICA CABILDO,,
CONSULTORIO PRISMA,,
IFIM,,
OPTICA FOTO,,
OPTICA ADRIANA,,
HOLEPAM TIPO B PAZ SALUD,,
MARCUS CENTRO MEDICO INTEGRAL-CENTENARIO,,
LABORATORIO VALLE GARECA BETINA SILVIA,,
ESPACIO INTERDISCIPLINARIO ALBA,,
C.O.I.N  CENTRO ODONTOLOGICO INTEGRAL NEUQUEN,,
LABORATORIO OSCAR ROBERTO LINZITTO - NILDA ESTER RADMAN,,
NQN OPTICA,,
CER-K,,
CENTRO REVIVIR S.R.L,,
CONSULTORIOS EXTERNOS CREER SALUD,,
CREANDO SONRISAS ODONTOLOGIA,,
CONSULTORIOS SAN LUCAS - FOTHERINGHAM,,
LABORATORIO DRA. MARIA FLORENCIA NEIRA,,
LABORATORIO NANCY MABEL FERUGLIO,,
KINESIOLOGIA CEKIP,,
CONSULTORIOS MIRIAM GUZMAN,,
OPTICA CONTACTOLOGIA WILDE,,
CENTRO MEDICO VICTORIA,,
CENTRO DEL NIÑO ESPECIAL ALTO URUGUAY,,
CONSULTORIO ODONTOLOGICO ANA CERUTTI,,
CONFLUENCIA ESPACIO TERAPEUTICO,,
PSICOAPRENDO,,
LABORATORIO DE ANALISIS CLINICOS,,
CONSULTORIOS EXTERNOS RINCON DE LOS SAUCES,,
ODONTOLOGIA INTEGRAL AYB,,
GABINETE DE KINESIOLOGIA,,
OPTICA MONTES DE OCA,,
WHITE ODONTOLOGIA,,
CONSULTORIO ODONTOLOGICO KOSS,,
LABORATORIO DE ANALISIS CLINICOS LIGALAB,,
"ARISTAS, ODONTOLOGIA INTEGRADA",,
LABORATORIO NOEMI ALEJANDRA MUTTI - MARIO JUAN MUTTI,,
CONSULTORIO ODONT SANDRA GABRIELA BERDUN,,
SUMINISTROS ORTOPEDICOS,,
OPTICA ORTUÑO,,
LABORATORIO QUEVEDO MARIA FLORENCIA - QUEVEDO MARIA MARCELA - QUEVEDO LUIS - MONACO LUIS,,
DINAMIC,,
SAN GABRIEL,,
FUNDACION ESPACIOS ANEXO,,
LABORATORIO EDGARDO RODRIGO SAEZ,,
LABORATORIO FRIDMAN SOCIEDAD FAMILIAR S.A.,,
CONSULTORIO KINESICO MARIANA R. GUERRERO,,
SINDICATO DE PETROLEO AÑELO,,
LAS VIOLETAS ESTUDIO ODONTOLOGICO,,
CENTRO KINE,,
OPTICAL WORLD,,
CONSULTORIO CARLINA MILLOC,,
LABORATORIO LOURDES,,
LABORATORIO GUSTAVO RODOLFO FILIPPELLI SALAZAR,,
SERVICIO DE AMBULANCIA PRIVADA SALTA - SAPS,,
VIP MEDICAL STETIC,,
INSTITUTO PREVENTOR SAN ANTONIO,,
CONSULTORIOS AMUN,,
GAM ODONTOLOGIA DE VANGUARDIA,,
CENTRO ODONTOLOGICO PEDIATRICO DRA. NORMA IBARRA,,
SENTIRES,,
LABORATORIO JAVIER LUIS DAQUARTI - GRACIELA TERESITA VITA,,
LABORATORIO YOLANDA HILLBRICHT-MARIA SILVIA CAVO,,
"CLINICA ODONTOLOGICA, SALUD, ESTETICA Y ORTODONCIA",,
OPTICA SAN AGUSTIN,,
SERVICIOS F.A.G,,
GABINETE DE KINESIOLOGIA ATEIRO NATALIA,,
PROMED INSUMOS MEDICOS,,
CONSULTORIO ODONTOLOGICO BROGGI LO BIANCO,,
LABORATORIO BROMATOLOGICO NIVIATECH SAS,,
CENTRO DE ESPECIALIDADES MEDICAS DR. RAMON CARRILLO,,
CONSULTORIO ODONTOLOGICO DUPUY JOSEFINA,,
NOA KINESIOLOGIA Y FISIOTERAPIA,,
TIENDA DE ANTEOJOS,,
PLUS ODONTOLOGIA INTEGRAL,,
CECILIA PROTO MEDICINA ESTETICA,,
OPTICA ORENSE,,
OPTICA SCHREIBER,,
LABORATORIO MARCELA VICTORIA CAMPORA-SORYA JESSICA TESTONI,,
OPTILAB,,
"LABORATORIO MARCELO DANIEL CANALA, PABLO NICOLAS CANALA, SOFIA MARIANA GALLETTI",,
LABORATORIO KARINA ANDREA TRANIER,,
LABORATORIO MARIA ALEJANDRA D ANGELO,,
DELFINO KINESIOLOGIA,,
GABINETE DE KINESIOLOGIA ELEVARTE,,
KINESYOS,,
ODONTO CLAUDIA URIBE,,
CLINICA DELTA,,
FUNDACION KAWEN CENTRO TERAPEUTICO,,
CONSULTORIO DE PSICOLOGIA VILLOLDO,,
COI CONSULTORIO ODONTOLOGICO INTEGRAL,,
AVE FENIX SERVICIOS,,
CONSULTORIOS SES NEUQUEN - ETON TERMINAL DE OMNIBUS,,
STARPELL,,
SERENDIPIA,,
TECNOOPTICA  CUTRAL CO,,
OPTICA NEO VISION I,,
CEKYR,,
LABORATORIO ANABELA BEATRIZ BASSANI,,
CONSULTORIOS ODONTOLOGICOS CYRA,,
MARIAS BEAUTY,,
VITALICIA CUIDADO INTEGRAL DE SALUD,,
ESTABLECIMIENTO DE KINESIOLOGIA ZAVAGNA,,
LABORATORIO DE ANALISIS BIOQUIMICOS ALEJANDRA AIRALDO,,
CENTRO DE KINESIOLOGIA FISIOTERAPIA Y REHABILITACION CENTRO FABIAN BRAUN,,
LABORATORIO RAUL PEDRO SALA-LILIANA MARIA GUIOT-RODRIGO RAUL MARTINEZ-ESTEBAN RAUL SALA,,
CIK  CENTRO INTEGRAL DE KINESIOLOGIA,,
PROTECCION CATODICA DEL COMAHUE,,
OPTICA CHICATTO,,
HOLEPAM TIPO B LOS GERANIOS,,
LABORATORIO JOSE LUIS TRAVERSO,,
CENTRO CARDIOLOGICO DE CLINICA PASTEUR,,
LABORATORIO VISION,,
NORA SOSA OPTICA,,
VISION AUADA,,
DEPIJOINT,,
LABORATORIO RIVADAVIA (BIOQ. SPIAZZI),,
INSTITUCION ANTENA,,
CLEMENCIA LESCA DE SOLDA,,
CONS ODONT NORBERTO ADRIAN PLATZ,,
CONSULTORIOS MEDICOS NEUQUEN,,
ONDAS DE CHOQUE SPORT,,
CONSULTORIO  ODONTOLOGICO JORGE BIANCHI,,
KINESIOLOGIA AGUIAR JUAN PABLO,,
OPTICA COVRE,,
RESIDENCIA PARA ADULTOS MAYORES SAN AGUSTIN,,
PANORAMIX,,
CONSULTORIO ODONTOLOGICO CANCINO MONROY,,
LABORATORIO DE ANALISIS BIOQUIMICOS BIOQ  SOLANA CARIGNANO,,
CONSULTORIO ODONTOLOGICO ALFREDO BUSTOS,,
KINESIOLOGIA CONSULTORIOS NORTE,,
LABORATORIO DE ANALISIS CLINICOS GRT ASISTENCIAL,,
EN CASA,,
CLINICA ODONTOLOGICA MONTI,,
CK CIMAD,,
ICERMED MEDICINA ESTETICA,,
ESPACIO TERAPEUTICO,,
C.K.D.  REHABILITACION,,
GABINETE DE KINESIOLOGIA Y REHABILITACION,,
OPTICA SARMIENTO,,
OPTICA NUNNARI,,
LABORATORIO DE ANALISIS BIOQUIMICOS CEMPU,,
LABORATORIO AGRIELLO - IOMMI,,
XEREBRO EQUIPO INTERDISCIPLINARIO,,
CENTRAL DE ESTERILIZACION DE MATERIALES BIOMEDICOS INSUSER NEUQUEN,,
EMEKSA,,
LABORATORIO GERMAN EZEQUIEL CHISARI - CINTIA MARINA ROJAS,,
CENTRO ODONTOLOGICO ZOCCATELLI,,
LCC LABORATORIO INSTITUTO VICTORIA,,
LABORATORIO JUAN PASCUAL LEONIDAS D ANGELO-ORLANDO RUBEN VILLALBA,,
CENTRO DE DIAGNOSTICO RADIOLOGICO BUCA,,
LABORATORIO TIMINSKAS - FERNANDEZ,,
OPTICA LABORDA,,
CONSULTORIO ODONTOLOGICO OSVALDO FERRARI,,
CONSULTORIO DE KINESIOLOGIA PIRROTTA,,
CONSULTORIO MEDICO BENILDE CLAUDIA AROCA,,
CENTRO OFTALMOLOGICO SANTA LUCIA,,
LABORATORIO DE ANALISIS BIOQUIMICOS DE ROTTIGNI LIANA CARINA,,
CONSULTORIO MEDICO ETEREA,,
LABORATORIO ISIDRO CARLOS BLANCA - VANESA CLAUDINA BARTOLOTTA,,
VISUALSUR,,
LABORATORIO MARIA PATRICIA ALONSO - ALINA SMOLKIN,,
LABORATORIO JUAN PABLO GIANNONI - MARIA LORENA GAITA,,
LABORATORIO FERNANDO TRAVERSO,,
OPTICA DEL PUEBLO,,
CONEXION QUIROPRAXIA,,
HOLEPAM TIPO B EL  HOGAR DE MECHA,,
DALIMER,,
TERAPIA OCUPACIONAL MARIA SOLEDAD DOVAL,,
CENTRO MEDICO CERRO CHAPELCO  MEDISPORT,,
"CENTRO DE DIA HERMANO SOL, HERMANA LUNA",,
GABINETE DE KINESIOLOGIA MARTINEZ,,
SERVIVIO ONCOLOGIA CLINICA PASTEUR,,
LABORATORIO MARIA PAULA IOMMI - EVANGELINA EDITH AGRIELLO,,
HABITAR  ESPACIO DE SALUD INTEGRAL,,
CONSULTORIO ODONTOLOGICO VARELA,,
SASA LABORATORIO DENTAL,,
LABORATORIO DE ANALISIS CLINICOS MODELO (BIOQ.COSTA HASSAN),,
LABORATORIO MARIA KARINA DE LA TORRE,,
CONSULTORIO DE NUTRICION,,
LA OPTICA,,
LABORATORIO DE ANALISIS CLINICOS CHIARI -BOBBIESI,,
CENTRO MEDICO CONSULTORIOS VILLA MARGARITA,,
OPTICA VISIONARIO,,
SERVICIO DE GUARDIA DEL COMPLEJO CERRO CASTOR,,
CONSULTORIOS HIBISCUS,,
LABORATORIO RICARDO LUIS ZACORO,,
LABORATORIO DE ANALISIS CLINICOS DELTA,,
CREO SALUD,,
SERVICIO DE TRASLADO PROGRAMADO PARA PACIENTES COMPENSADOS SAGUIR GISELLA,,
FUNDACION BRISAS DEL CAMPO,,
LABORATORIO CASALI JOSE LUIS,,
CONSULTORIO DE PSICOLOGIA BAHR,,
CLEO ODONTOLOGIA,,
CONSULTORIO NUTRICION SCHULLER,,
"PERLO, ODONTOLOGIA ESTETICA Y REHABILITACION ORAL",,
CLINICA DE OJOS,,
CONSULTORIOS DEL NORTE NEUQUINO,,
CMA  CONSULTORIO MEDICO MARIANA ARABEL,,
LABORATORIO CARMEN RODRIGUEZ,,
CLINICA I.CA.NE,,
CIRUGIA MORRISON,,
POLICONSULTORIOS - HOSPITAL PRIVADO SADIV,,
IKMF,,
OPTICA MOI,,
LABORATORIO DE ANALISIS CLINICOS BIOQS. BODRONE - CHIANA PLUS LAB,,
GERIATRICO MAIPU,,
CETKIN,,
AUSTRAL MEDICA,,
COKA,,
CENTRO DE REHABILITACION INTERDISCIPLINARIA INTEGRAR,,
CONSULTORIOS DI PETO,,
CONSULTORIO DE TRATAMIENTO ESPECIALIZADO (KINESIOLOGIA),,
INSTITUTO DE NEUROCIENCIAS ARGENTINO DEL SUR - INAS,,
CENTRO GAMAN,,
CONSULTORIO ODONTOLOGICO ALFREDO BENITO BUSTOS,,
LABORATORIO BIOQUIMICO FINCA CASTAÑARES,,
DINAMICA,,
CONSULTORIO PSICOLOGIA ANDREA PERALTA,,
CECILIA ARRIEGUEZ KINESIOLOGIA,,
SANTA MONICA,,
CONS ODONT EVELINA JUAREZ MERINO,,
CONSULTORIO  ODONTOLOGICO VALERIA MORA,,
CONSULTTRIO ODNTOLOGICO HURTADO,,
INSTITUTO LUZ CENTRO INTEGRAL,,
DI.ME.C.,,
CENTRO INTEGRAL DE SALUD CENTENARIO,,
CONSULTORIO ODONTOLOGICO TORRES,,
OPTICA LABORDA PLOTTIER,,
GABINETE DE ENFERMERIA MARIA MARGARITA  VILLAGRA,,
CONSULTORIO MEDICO SANDRA MABEL SALAZAR,,
REGENERA,,
GESTION OCUPACIONAL,,
CONSULTORIO ODONTOLOGICO LANCHARES - CARANCINI,,
LABORATORIO ROMINA SERIO,,
SAINT GERMAIN,,
LABORATORIO NATALIA ELISSONDO,,
OPTICA MALVINA,,
LABORATORIO TOLEDO MIRANDA,,
CONSULTORIOS ODONTO Y PSICOLOGIA GONZALEZ  BLANCO,,
